City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Alyangula,AU,2020-11-09 02:23:55,-13.85,136.42,93.2,56,75,8.05
286,Cayenne,GF,2020-11-09 02:23:55,4.93,-52.33,80.6,88,20,5.82
287,Jalu,LY,2020-11-09 02:23:55,29.03,21.55,58.14,75,0,9.42
288,Mahon,ES,2020-11-09 02:23:55,39.89,4.27,60.8,93,90,4.7
289,Emerald,AU,2020-11-09 02:23:55,-23.53,148.17,79.0,50,75,17.22
290,Georgetown,MY,2020-11-09 02:23:55,5.41,100.34,82.4,83,40,3.36
291,Suluq,LY,2020-11-09 02:23:56,31.67,20.25,60.3,78,2,5.26
292,Honiara,SB,2020-11-09 02:23:56,-9.43,159.95,87.8,70,20,11.41
293,Kangaatsiaq,GL,2020-11-09 02:23:56,68.31,-53.46,18.41,85,100,16.24
294,Barabai,ID,2020-11-09 02:23:56,-2.58,115.38,90.81,51,89,1.07
295,Kupang,ID,2020-11-09 02:20:33,-10.17,123.58,91.4,52,40,6.93
296,Honningsvag,NO,2020-11-09 02:23:56,70.98,25.97,35.02,87,100,1.9
297,Razdolnoye,RU,2020-11-09 02:23:57,43.55,131.92,74.23,40,17,13.42
298,San Carlos De Bariloche,AR,2020-11-09 02:19:29,-41.15,-71.31,60.01,76,40,5.82
299,Mchinji,MW,2020-11-09 02:23:57,-13.8,32.88,70.81,49,42,6.82
300,Bajil,YE,2020-11-09 02:23:57,15.06,43.29,77.47,75,0,1.97
301,Rorvik,NO,2020-11-09 02:23:57,64.86,11.24,48.18,73,67,23.4
302,Santa Rosa,PH,2020-11-09 02:23:58,14.31,121.11,82.99,83,90,3.36
303,Daultala,PK,2020-11-09 02:23:58,33.19,73.14,55.99,71,4,1.95
304,Vanino,RU,2020-11-09 02:23:58,49.09,140.25,27.41,74,68,8.34
305,Bandarbeyla,SO,2020-11-09 02:20:30,9.49,50.81,77.07,83,15,15.75
306,Medicine Hat,CA,2020-11-09 02:22:25,50.05,-110.67,15.01,92,90,29.97
307,Sadon,RU,2020-11-09 02:23:58,42.85,44.0,28.4,92,0,8.95
308,Waingapu,ID,2020-11-09 02:23:59,-9.66,120.26,89.91,46,47,9.66
309,Lahat,ID,2020-11-09 02:23:59,-3.8,103.53,86.58,59,84,1.54
310,Mareeba,AU,2020-11-09 02:23:39,-17.0,145.43,88.0,43,20,19.46
311,Bardiyah,LY,2020-11-09 02:23:59,31.76,25.09,65.73,80,12,12.86
312,Hauterive,FR,2020-11-09 02:23:59,46.09,3.45,46.99,93,0,2.24
313,Nove Hrady,CZ,2020-11-09 02:23:59,48.79,14.78,36.0,95,100,2.42
314,Kirensk,RU,2020-11-09 02:24:00,57.79,108.11,33.44,92,0,7.47
315,Pilar,BR,2020-11-09 02:24:00,-9.6,-35.96,77.0,83,75,3.36
316,Chilca,PE,2020-11-09 02:24:00,-12.52,-76.74,64.4,77,0,11.41
317,Coihueco,CL,2020-11-09 02:24:00,-36.62,-71.83,62.6,59,0,8.05
318,Mossendjo,CG,2020-11-09 02:24:01,-2.95,12.73,70.07,99,100,3.38
319,Tubuala,PA,2020-11-09 02:24:01,9.52,-79.03,73.4,94,20,4.7
320,Basoko,CD,2020-11-09 02:24:01,1.24,23.62,71.76,96,100,3.56
321,Jilotepec,MX,2020-11-09 02:24:01,19.6,-96.93,59.09,91,56,1.3
322,Cockburn Town,TC,2020-11-09 02:21:44,21.46,-71.14,81.21,82,100,26.24
323,Belyy Yar,RU,2020-11-09 02:24:01,53.6,91.39,24.8,100,100,4.47
324,Sann,PK,2020-11-09 02:24:02,26.04,68.14,62.6,77,0,1.66
325,Kristinehamn,SE,2020-11-09 02:24:02,59.31,14.11,46.4,100,100,5.82
326,Kaili,ID,2020-11-09 02:24:02,-3.46,120.21,83.46,46,0,4.59
327,Suleja,NG,2020-11-09 02:24:02,9.18,7.18,73.4,88,0,4.7
328,Longyearbyen,SJ,2020-11-09 02:24:02,78.22,15.64,26.6,79,75,8.05
329,Muros,ES,2020-11-09 02:24:03,42.78,-9.06,55.99,93,75,9.17
330,Mercedes,AR,2020-11-09 02:24:03,-34.65,-59.43,68.0,67,100,3.0
331,Den Helder,NL,2020-11-09 02:24:03,52.96,4.76,51.01,93,90,4.7
332,Gravdal,NO,2020-11-09 02:24:03,68.12,13.5,42.94,71,94,29.66
333,Osakarovka,KZ,2020-11-09 02:24:03,50.56,72.57,31.42,95,100,25.66
334,Kuusamo,FI,2020-11-09 02:24:03,65.97,29.18,28.4,92,90,9.17
335,Anloga,GH,2020-11-09 02:24:04,5.79,0.9,78.8,88,20,3.36
336,Sibolga,ID,2020-11-09 02:21:02,1.74,98.78,82.0,74,100,1.25
337,Itarema,BR,2020-11-09 02:22:54,-2.92,-39.92,81.12,78,8,17.6
338,Lebu,CL,2020-11-09 02:24:04,-37.62,-73.65,51.91,92,14,19.57
339,Katsuura,JP,2020-11-09 02:24:04,35.13,140.3,62.01,33,95,5.01
340,Daru,PG,2020-11-09 02:24:05,-9.08,143.21,78.39,90,100,14.7
341,Joshimath,IN,2020-11-09 02:24:05,30.57,79.57,51.42,33,0,2.57
342,Nanortalik,GL,2020-11-09 02:24:05,60.14,-45.24,29.03,93,100,22.1
343,Luanda,AO,2020-11-09 02:23:01,-8.84,13.23,77.0,88,75,4.7
344,Dharchula,IN,2020-11-09 02:24:05,29.85,80.53,56.88,42,0,1.83
345,Fuerte Olimpo,PY,2020-11-09 02:24:05,-21.04,-57.87,85.62,38,3,5.35
346,Saldanha,ZA,2020-11-09 02:24:06,-33.01,17.94,51.8,81,0,4.7
347,Chimore,BO,2020-11-09 02:24:06,-16.98,-65.13,86.9,39,68,2.26
348,Salamiyah,SY,2020-11-09 02:24:06,35.01,37.05,60.93,57,100,3.06
349,Svetlyy,RU,2020-11-09 02:24:06,54.67,20.13,46.99,93,90,2.24
350,Nokaneng,BW,2020-11-09 02:24:06,-19.67,22.27,76.23,51,97,5.37
351,Rafsanjan,IR,2020-11-09 02:24:06,30.41,55.99,46.35,50,0,3.11
352,Saint-Pierre,RE,2020-11-09 02:24:07,-21.34,55.48,69.8,73,0,4.7
353,Nabire,ID,2020-11-09 02:24:07,-3.37,135.48,85.39,70,88,5.08
354,Miri,MY,2020-11-09 02:24:07,4.41,114.01,80.6,88,40,6.93
355,Naryan-Mar,RU,2020-11-09 02:24:07,67.67,53.09,26.98,98,80,8.05
356,Baghpat,IN,2020-11-09 02:24:07,28.95,77.22,72.0,100,90,4.7
357,Razdolinsk,RU,2020-11-09 02:24:07,58.42,94.67,35.76,87,100,11.01
358,Vila Franca Do Campo,PT,2020-11-09 02:24:08,37.72,-25.43,57.2,82,75,3.36
359,Palora,EC,2020-11-09 02:24:08,-1.7,-77.93,66.83,70,45,3.09
360,Marsh Harbour,BS,2020-11-09 02:24:08,26.54,-77.06,76.73,89,100,33.11
361,Half Moon Bay,US,2020-11-09 02:24:08,37.46,-122.43,50.0,71,20,13.87
362,Ust-Kulom,RU,2020-11-09 02:24:08,61.69,53.69,32.5,97,100,11.25
363,Numan,NG,2020-11-09 02:24:08,9.47,12.03,74.62,37,0,2.28
364,Riberalta,BO,2020-11-09 02:24:08,-10.98,-66.1,82.4,54,100,1.36
365,East London,ZA,2020-11-09 02:24:09,-33.02,27.91,65.82,82,100,7.11
366,Goderich,CA,2020-11-09 02:24:09,43.75,-81.72,59.0,62,0,5.82
367,Tonshayevo,RU,2020-11-09 02:24:09,57.74,47.01,32.58,91,96,11.07
368,Banda Aceh,ID,2020-11-09 02:21:07,5.56,95.32,81.88,74,81,0.76
369,Ambunti,PG,2020-11-09 02:24:09,-4.24,142.84,94.75,51,87,0.36
370,Yulara,AU,2020-11-09 02:24:09,-25.24,130.99,89.6,11,75,13.87
371,Maldonado,UY,2020-11-09 02:24:10,-34.67,-54.92,60.8,93,0,5.82
372,Matagami,CA,2020-11-09 02:24:10,49.75,-77.63,42.8,100,1,4.7
373,Matina,CR,2020-11-09 02:24:10,10.08,-83.29,77.99,83,52,3.38
374,Odweyne,SO,2020-11-09 02:24:10,9.41,45.06,66.58,63,0,3.29
375,Ilulissat,GL,2020-11-09 02:24:10,69.22,-51.1,14.0,61,100,4.7
376,Luderitz,NA,2020-11-09 02:24:10,-26.65,15.16,58.95,77,0,23.04
377,Keflavik,IS,2020-11-09 02:23:17,64.0,-22.56,42.8,87,75,19.46
378,Bac Lieu,VN,2020-11-09 02:24:11,9.29,105.72,80.33,81,98,6.96
379,Analipsis,GR,2020-11-09 02:24:11,35.32,25.57,66.0,87,40,5.41
380,Komsomolskiy,UZ,2020-11-09 02:24:11,40.43,71.72,51.8,57,100,9.17
381,Palmerston North,NZ,2020-11-09 02:24:11,-40.35,175.62,52.0,79,100,7.0
382,Coos Bay,US,2020-11-09 02:24:11,43.37,-124.22,42.8,60,1,6.93
383,Avdiyivka,UA,2020-11-09 02:24:11,48.14,37.74,44.2,92,28,7.11
384,Dawei,MM,2020-11-09 02:24:12,14.08,98.2,80.89,60,0,12.57
385,Fort Smith,US,2020-11-09 02:24:12,35.39,-94.4,68.0,88,90,5.82
386,Madimba,TZ,2020-11-09 02:24:12,-10.4,40.33,77.56,80,29,8.48
387,Westport,US,2020-11-09 02:19:49,41.14,-73.36,57.0,76,1,2.62
388,Sibu,MY,2020-11-09 02:24:12,2.3,111.82,78.8,88,40,3.36
389,Gelgaudiskis,LT,2020-11-09 02:24:13,55.08,22.98,38.25,82,0,3.06
390,Antofagasta,CL,2020-11-09 02:24:13,-23.65,-70.4,60.8,82,90,12.75
391,Hervey Bay,AU,2020-11-09 02:24:13,-25.3,152.85,75.99,49,21,8.01
392,Tautira,PF,2020-11-09 02:24:13,-17.73,-149.15,82.4,69,90,11.41
393,Exeter,GB,2020-11-09 02:23:48,50.72,-3.53,57.0,96,76,9.24
394,Shimoda,JP,2020-11-09 02:24:13,34.67,138.95,60.8,55,40,9.17
395,Copiapo,CL,2020-11-09 02:24:13,-27.37,-70.33,55.4,87,0,2.24
396,Fayaoue,NC,2020-11-09 02:24:14,-20.65,166.53,75.11,73,58,20.33
397,Hailin,CN,2020-11-09 02:24:14,44.58,129.42,26.01,77,53,13.09
398,Takoradi,GH,2020-11-09 02:24:14,4.88,-1.76,78.4,84,39,5.55
399,Tsabong,BW,2020-11-09 02:24:14,-26.02,22.4,74.93,28,92,12.68
400,Tigil,RU,2020-11-09 02:24:14,57.8,158.67,27.81,81,10,2.51
401,Los Llanos De Aridane,ES,2020-11-09 02:24:14,28.66,-17.92,66.2,68,0,8.05
402,The Valley,AI,2020-11-09 02:24:14,18.22,-63.06,80.6,83,40,10.29
403,Batouri,CM,2020-11-09 02:24:15,4.43,14.37,66.88,87,32,1.88
404,Sault Sainte Marie,CA,2020-11-09 02:19:53,46.52,-84.33,62.6,76,90,5.82
405,Nacala,MZ,2020-11-09 02:24:15,-14.54,40.67,76.37,89,15,5.46
406,Am Timan,TD,2020-11-09 02:24:15,11.03,20.28,75.63,34,96,4.94
407,Gympie,AU,2020-11-09 02:24:15,-26.19,152.66,69.01,63,78,5.01
408,Orange Walk,BZ,2020-11-09 02:24:15,17.83,-88.83,78.01,71,73,4.21
409,Sabancuy,MX,2020-11-09 02:24:16,18.97,-91.18,76.87,85,26,8.28
410,Pavilosta,LV,2020-11-09 02:24:16,56.89,21.19,30.2,100,20,3.36
411,Grafton,US,2020-11-09 02:24:16,42.21,-71.69,60.8,44,1,9.17
412,Taoudenni,ML,2020-11-09 02:24:16,22.68,-3.98,77.22,18,59,7.74
413,Avera,US,2020-11-09 02:24:16,33.19,-82.53,66.99,74,75,8.05
414,Ponta Delgada,PT,2020-11-09 02:24:16,37.73,-25.67,57.2,82,75,3.36
415,Northam,GB,2020-11-09 02:24:17,51.03,-4.22,55.99,94,42,8.01
416,North Bend,US,2020-11-09 02:20:47,43.41,-124.22,46.4,52,1,10.29
417,Mnogovershinnyy,RU,2020-11-09 02:24:17,53.94,139.92,15.26,95,100,12.91
418,Guaraniacu,BR,2020-11-09 02:24:17,-25.1,-52.88,71.1,53,49,1.54
419,Moree,AU,2020-11-09 02:23:43,-29.47,149.85,78.8,27,0,6.93
420,Acajutla,SV,2020-11-09 02:24:17,13.59,-89.83,71.01,100,78,4.38
421,Narsaq,GL,2020-11-09 02:24:18,60.92,-46.05,30.2,86,100,1.01
422,Denpasar,ID,2020-11-09 02:21:27,-8.65,115.22,84.2,70,40,4.7
423,Atar,MR,2020-11-09 02:24:18,20.52,-13.05,83.21,15,73,5.48
424,Bocas Del Toro,PA,2020-11-09 02:24:18,9.33,-82.25,66.0,100,8,3.06
425,Kalmar,SE,2020-11-09 02:24:18,56.66,16.36,48.99,81,3,5.82
426,Richards Bay,ZA,2020-11-09 02:24:18,-28.78,32.04,73.78,86,89,10.16
427,Taltal,CL,2020-11-09 02:24:19,-25.4,-70.48,59.74,69,0,2.64
428,Port Hawkesbury,CA,2020-11-09 02:20:40,45.62,-61.35,37.0,80,90,1.72
429,Soddy-Daisy,US,2020-11-09 02:24:19,35.24,-85.19,64.99,88,75,3.0
430,Lacombe,CA,2020-11-09 02:24:19,52.47,-113.74,18.0,85,75,9.17
431,Aranos,NA,2020-11-09 02:24:19,-24.13,19.12,67.24,39,43,15.93
432,Anadyr,RU,2020-11-09 02:24:19,64.75,177.48,14.0,92,75,11.18
433,Saint Marys,US,2020-11-09 02:24:19,30.73,-81.55,75.0,84,90,12.75
434,Zunyi,CN,2020-11-09 02:24:20,27.69,106.91,58.01,47,0,1.66
435,Sao Jose Da Coroa Grande,BR,2020-11-09 02:24:20,-8.9,-35.15,76.98,87,11,11.03
436,Banjarmasin,ID,2020-11-09 02:24:20,-3.32,114.59,82.4,83,40,3.36
437,Vanavara,RU,2020-11-09 02:24:20,60.34,102.28,32.16,96,100,7.87
438,Laguna,US,2020-11-09 02:24:20,38.42,-121.42,52.0,27,1,6.93
439,Bara,NG,2020-11-09 02:24:20,10.37,10.73,72.5,31,0,6.22
440,Mina,MX,2020-11-09 02:24:20,26.0,-100.53,73.0,68,5,6.78
441,Trinidad,BO,2020-11-09 02:22:49,-14.83,-64.9,84.22,48,0,2.86
442,Kochinda,IN,2020-11-09 02:24:21,21.73,84.35,59.0,82,0,2.46
443,Unhel,IN,2020-11-09 02:24:21,23.33,75.57,64.56,43,0,1.9
444,Khed,IN,2020-11-09 02:24:21,17.72,73.38,70.45,62,0,4.09
445,Sundargarh,IN,2020-11-09 02:24:21,22.12,84.03,59.0,82,0,4.23
446,Torrington,US,2020-11-09 02:24:22,41.8,-73.12,54.0,67,0,1.01
447,Condega,NI,2020-11-09 02:24:22,13.37,-86.4,70.88,91,100,3.62
448,Boshnyakovo,RU,2020-11-09 02:24:22,49.63,142.17,24.67,95,100,16.44
449,Labuhan,ID,2020-11-09 02:24:22,-6.88,112.21,86.85,60,74,8.23
450,Popondetta,PG,2020-11-09 02:24:22,-8.75,148.25,88.72,61,53,6.22
451,Peniche,PT,2020-11-09 02:24:23,39.36,-9.38,59.0,90,0,4.0
452,San Andres,CO,2020-11-09 02:21:49,12.58,-81.7,82.58,74,85,2.66
453,Nelson Bay,AU,2020-11-09 02:24:23,-32.72,152.15,68.0,45,75,10.29
454,Mwingi,KE,2020-11-09 02:24:23,-0.93,38.06,65.73,94,60,6.44
455,Vestmannaeyjar,IS,2020-11-09 02:24:23,63.44,-20.27,44.67,81,100,26.22
456,Egvekinot,RU,2020-11-09 02:24:23,66.32,-179.17,17.69,96,100,7.96
457,Hauknes,NO,2020-11-09 02:24:23,66.28,14.07,39.0,91,99,9.04
458,West Point,US,2020-11-09 02:21:52,33.61,-88.65,68.0,88,20,5.82
459,Gorazde,BA,2020-11-09 02:24:24,43.67,18.98,33.8,100,30,1.12
460,Lahij,YE,2020-11-09 02:24:24,13.17,44.58,68.83,77,2,4.23
461,Pringsewu,ID,2020-11-09 02:20:20,-5.36,104.97,88.03,55,96,1.7
462,Kailua,US,2020-11-09 02:24:24,21.4,-157.74,82.4,58,40,13.87
463,Atlantic City,US,2020-11-09 02:21:06,39.36,-74.42,60.01,87,1,4.76
464,Santa Cruz Cabralia,BR,2020-11-09 02:22:24,-16.28,-39.02,75.2,83,20,8.05
465,Dingle,PH,2020-11-09 02:24:25,11.0,122.67,84.56,75,10,2.44
466,Benjamin Constant,BR,2020-11-09 02:24:25,-4.38,-70.03,75.2,100,75,2.24
467,Kendari,ID,2020-11-09 02:24:25,-3.94,122.5,90.61,50,100,0.65
468,Itatskiy,RU,2020-11-09 02:24:25,56.07,89.04,38.23,85,100,12.17
469,Suez,EG,2020-11-09 02:24:26,29.97,32.53,67.55,57,0,4.38
470,Digras,IN,2020-11-09 02:24:26,20.12,77.72,63.54,54,0,2.73
471,Bengkulu,ID,2020-11-09 02:24:26,-3.8,102.27,80.1,82,96,0.49
472,Thaba-Tseka,LS,2020-11-09 02:24:26,-29.52,28.61,57.18,81,100,9.13
473,Neiafu,TO,2020-11-09 02:24:26,-18.65,-173.98,80.6,69,20,10.29
474,Santa Cruz,BO,2020-11-09 02:24:27,-17.8,-63.17,75.2,73,0,4.7
475,Kiama,AU,2020-11-09 02:24:27,-34.68,150.87,69.01,55,22,9.8
476,Kaeo,NZ,2020-11-09 02:24:27,-35.1,173.78,70.0,62,100,7.0
477,Yerbogachen,RU,2020-11-09 02:24:27,61.28,108.01,34.14,91,100,9.01
478,Provideniya,RU,2020-11-09 02:24:27,64.38,-173.3,33.8,86,90,8.95
479,Santo Tomas,PH,2020-11-09 02:24:27,14.11,121.14,82.99,83,90,3.36
480,Pechenga,RU,2020-11-09 02:24:27,69.53,31.17,28.4,100,90,12.75
481,Dunedin,NZ,2020-11-09 02:24:06,-45.87,170.5,55.0,75,100,5.01
482,Great Yarmouth,GB,2020-11-09 02:24:28,52.61,1.73,55.99,99,97,1.01
483,Bubaque,GW,2020-11-09 02:24:28,11.28,-15.83,83.35,79,32,10.78
484,Avon Park,US,2020-11-09 02:19:39,27.6,-81.51,75.2,88,90,24.16
485,Airai,TL,2020-11-09 02:24:28,-8.93,125.41,79.72,38,80,7.18
486,Puerto Madryn,AR,2020-11-09 02:24:28,-42.77,-65.04,64.44,73,99,25.08
487,Ballina,AU,2020-11-09 02:24:29,-28.87,153.57,71.6,53,90,8.05
488,Santa Maria Del Oro,MX,2020-11-09 02:24:29,25.93,-105.37,63.27,47,0,8.46
489,Khalkhal,IR,2020-11-09 02:24:29,37.62,48.53,37.04,83,0,1.95
490,Columbus,US,2020-11-09 02:19:43,39.96,-83.0,64.4,63,1,4.27
491,Hay River,CA,2020-11-09 02:24:29,60.82,-115.8,23.0,73,28,17.22
492,Pahrump,US,2020-11-09 02:20:26,36.21,-115.98,42.01,66,10,10.0
493,Mopti,ML,2020-11-09 02:24:30,14.67,-4.0,77.14,17,0,8.52
494,Izumo,JP,2020-11-09 02:24:30,35.37,132.77,59.0,47,75,16.11
495,Ayan,RU,2020-11-09 02:24:30,56.45,138.17,8.01,87,0,16.8
496,Tawau,MY,2020-11-09 02:24:30,4.25,117.89,80.6,94,20,3.36
497,Babushkin,RU,2020-11-09 02:24:31,51.71,105.86,37.4,77,0,8.46
498,Kota Belud,MY,2020-11-09 02:24:31,6.35,116.43,84.2,79,20,10.29
499,Ulfborg,DK,2020-11-09 02:24:31,56.27,8.32,45.0,77,32,1.99
500,Todos Santos,MX,2020-11-09 02:24:31,23.45,-110.22,73.99,78,64,1.01
501,Mount Darwin,ZW,2020-11-09 02:24:31,-16.77,31.58,73.98,34,0,3.62
502,Ibra,OM,2020-11-09 02:24:31,22.69,58.53,67.15,73,0,3.74
503,Ginda,IN,2020-11-09 02:24:31,30.69,78.49,50.23,42,0,4.47
504,Sisimiut,GL,2020-11-09 02:24:32,66.94,-53.67,15.58,92,100,15.84
505,Gondar,ET,2020-11-09 02:24:32,12.6,37.47,56.01,59,27,3.44
506,Sumbe,AO,2020-11-09 02:24:32,-11.21,13.84,76.69,78,100,3.44
507,Ligayan,PH,2020-11-09 02:24:32,4.65,119.47,78.3,86,100,12.21
508,Kralendijk,BQ,2020-11-09 02:24:32,12.15,-68.27,82.4,83,100,4.7
509,Maningrida,AU,2020-11-09 02:24:32,-12.07,134.27,91.63,53,98,13.04
510,Vicente Guerrero,MX,2020-11-09 02:24:33,19.12,-98.17,60.8,59,5,0.58
511,Poum,NC,2020-11-09 02:24:33,-20.23,164.02,76.1,71,25,11.79
512,Hokitika,NZ,2020-11-09 02:24:33,-42.72,170.97,61.72,50,0,8.28
513,Buala,SB,2020-11-09 02:24:33,-8.14,159.59,87.8,59,13,4.54
514,Aswan,EG,2020-11-09 02:24:33,24.09,32.91,62.98,45,0,5.06
515,Yatou,CN,2020-11-09 02:24:33,37.15,122.38,52.79,42,0,11.32
516,Ankang,CN,2020-11-09 02:24:34,32.68,109.02,62.26,40,0,1.21
517,Pacific Grove,US,2020-11-09 02:24:34,36.62,-121.92,52.0,61,40,5.82
518,Praia Da Vitoria,PT,2020-11-09 02:24:34,38.73,-27.07,59.0,87,20,5.99
519,Abonnema,NG,2020-11-09 02:24:34,4.71,6.79,77.13,89,80,3.98
520,Casper,US,2020-11-09 02:24:34,42.87,-106.31,33.01,63,90,11.41
521,Nishihara,JP,2020-11-09 02:24:35,26.18,127.76,77.0,44,75,14.99
522,College,US,2020-11-09 02:24:35,64.86,-147.8,33.8,86,90,4.7
523,Midland,US,2020-11-09 02:24:35,32.0,-102.08,69.8,60,1,13.87
524,Tairua,NZ,2020-11-09 02:24:35,-37.02,175.85,63.0,78,100,10.0
525,Tucuman,AR,2020-11-09 02:24:35,-26.82,-65.22,66.2,72,15,5.82
526,Seoul,KR,2020-11-09 02:21:14,37.57,126.98,44.6,24,1,8.37
527,Katherine,AU,2020-11-09 02:24:35,-14.47,132.27,93.2,46,40,8.05
528,San Juan,AR,2020-11-09 02:21:59,-31.54,-68.54,74.88,46,82,13.06
529,Marsa Matruh,EG,2020-11-09 02:24:36,31.35,27.25,64.4,77,40,3.85
530,Wagar,SD,2020-11-09 02:24:36,16.15,36.2,76.42,64,37,6.78
531,Taree,AU,2020-11-09 02:24:36,-31.9,152.47,69.01,52,90,10.29
532,Bilma,NE,2020-11-09 02:24:36,18.69,12.92,67.75,38,0,16.37
533,Ostrovskoye,RU,2020-11-09 02:24:36,57.81,42.24,32.85,91,69,10.13
534,Petropavlovsk-Kamchatskiy,RU,2020-11-09 02:24:36,53.05,158.65,32.0,80,0,6.71
535,Talaya,RU,2020-11-09 02:24:37,61.38,152.75,-1.77,88,98,4.54
536,Vallenar,CL,2020-11-09 02:24:37,-28.57,-70.76,61.7,60,0,1.48
537,Kieta,PG,2020-11-09 02:24:37,-6.22,155.63,84.63,71,66,5.23
538,Srednekolymsk,RU,2020-11-09 02:24:37,67.45,153.68,-4.49,92,99,5.35
539,Marugame,JP,2020-11-09 02:24:37,34.28,133.78,60.8,41,20,13.87
540,Hobyo,SO,2020-11-09 02:20:47,5.35,48.53,80.58,79,96,13.53
541,Moron,AR,2020-11-09 02:19:57,-34.65,-58.62,70.0,64,100,8.01
542,Tipitapa,NI,2020-11-09 02:24:38,12.2,-86.1,77.0,94,40,6.93
543,Morden,CA,2020-11-09 02:24:38,49.19,-98.1,46.4,65,48,13.87
544,Mocuba,MZ,2020-11-09 02:24:38,-16.84,36.99,77.05,63,0,4.23
545,Ewa Beach,US,2020-11-09 02:24:38,21.32,-158.01,84.2,51,1,11.41
546,Susanville,US,2020-11-09 02:24:38,40.42,-120.65,32.0,90,90,6.93
547,Llandrindod Wells,GB,2020-11-09 02:24:38,52.24,-3.38,52.0,98,94,2.82
548,Camabatela,AO,2020-11-09 02:24:38,-8.19,15.38,64.94,100,100,3.2
549,Yuci,CN,2020-11-09 02:24:39,37.68,112.73,42.8,33,0,2.24
550,Namibe,AO,2020-11-09 02:24:39,-15.2,12.15,69.13,75,64,10.09
551,Oranjemund,NA,2020-11-09 02:24:39,-28.55,16.43,58.87,77,0,14.03
552,Matara,LK,2020-11-09 02:24:39,5.95,80.54,79.45,83,5,4.32
553,Batagay-Alyta,RU,2020-11-09 02:24:39,67.8,130.41,-14.19,80,0,2.06
554,Sao Filipe,CV,2020-11-09 02:24:39,14.9,-24.5,79.56,75,10,6.22
555,Helena,US,2020-11-09 02:24:40,46.59,-112.04,15.8,66,90,5.82
556,Digby,CA,2020-11-09 02:24:40,44.62,-65.77,48.99,84,90,1.01
557,Caravelas,BR,2020-11-09 02:24:40,-17.71,-39.25,73.02,88,63,5.53
558,Conceicao Da Barra,BR,2020-11-09 02:24:40,-18.59,-39.73,74.12,88,22,6.89
559,Puerto Del Rosario,ES,2020-11-09 02:24:40,28.5,-13.86,64.4,82,0,8.05
560,Ayolas,PY,2020-11-09 02:24:40,-27.4,-56.9,76.15,63,43,9.91
561,Halifax,CA,2020-11-09 02:20:02,44.65,-63.57,48.2,81,83,10.29
562,Tazovskiy,RU,2020-11-09 02:24:41,67.47,78.7,10.33,97,96,7.67
563,Ajdabiya,LY,2020-11-09 02:24:41,30.76,20.23,61.11,72,0,5.46
564,Bhinmal,IN,2020-11-09 02:24:41,25.0,72.25,69.66,34,0,1.52
565,Sale,MA,2020-11-09 02:24:41,34.04,-6.82,60.01,100,40,2.28
566,Briancon,FR,2020-11-09 02:24:41,44.9,6.65,46.99,77,88,0.69
567,Tocopilla,CL,2020-11-09 02:24:41,-22.09,-70.2,62.55,61,17,4.79
568,Voineasa,RO,2020-11-09 02:24:42,44.28,24.13,42.01,100,90,3.36
569,Kjollefjord,NO,2020-11-09 02:24:42,70.95,27.35,33.17,94,100,2.89
